Station,Year,Month,Day,Rainfall
10120,2008,12,31,0
10120,2009,1,1,0
10120,2009,1,2,0
10120,2009,1,3,0
10120,2009,1,4,0
10120,2009,1,5,0
10120,2009,1,6,0
10120,2009,1,7,0
10120,2009,1,8,0
10120,2009,1,9,0
10120,2009,1,10,0
10120,2009,1,11,0
10120,2009,1,12,0
10120,2009,1,13,0
10120,2009,1,14,0
10120,2009,1,15,0
10120,2009,1,16,0
10120,2009,1,17,0
10120,2009,1,18,0
10120,2009,1,19,0
10120,2009,1,20,0
10120,2009,1,21,0
10120,2009,1,22,0
10120,2009,1,23,0
10120,2009,1,24,0
10120,2009,1,25,0
10120,2009,1,26,0
10120,2009,1,27,0
10120,2009,1,28,0
10120,2009,1,29,0
10120,2009,1,30,0
10120,2009,1,31,0
10120,2009,2,1,0
10120,2009,2,2,0
10120,2009,2,3,0
10120,2009,2,4,0
10120,2009,2,5,0
10120,2009,2,6,0
10120,2009,2,7,0
10120,2009,2,8,0
10120,2009,2,9,0
10120,2009,2,10,0
10120,2009,2,11,0
10120,2009,2,12,0
10120,2009,2,13,0
10120,2009,2,14,0
10120,2009,2,15,0
10120,2009,2,16,0
10120,2009,2,17,0
10120,2009,2,18,0
10120,2009,2,19,0
10120,2009,2,20,0
10120,2009,2,21,0
10120,2009,2,22,0
10120,2009,2,23,0
10120,2009,2,24,0
10120,2009,2,25,0
10120,2009,2,26,0
10120,2009,2,27,0
10120,2009,2,28,0
10120,2009,3,1,0
10120,2009,3,2,0
10120,2009,3,3,0
10120,2009,3,4,0
10120,2009,3,5,0
10120,2009,3,6,0
10120,2009,3,7,0
10120,2009,3,8,0
10120,2009,3,9,0
10120,2009,3,10,0
10120,2009,3,11,0
10120,2009,3,12,0
10120,2009,3,13,0
10120,2009,3,14,0
10120,2009,3,15,0
10120,2009,3,16,0
10120,2009,3,17,0
10120,2009,3,18,0
10120,2009,3,19,0
10120,2009,3,20,0
10120,2009,3,21,0
10120,2009,3,22,0
10120,2009,3,23,0
10120,2009,3,24,0
10120,2009,3,25,0
10120,2009,3,26,0
10120,2009,3,27,9
