Station,Year,Month,Day,Rainfall
10320,2003,7,1,36
10320,2003,7,2,24
10320,2003,7,3,1
10320,2003,7,4,1
10320,2003,7,5,0
10320,2003,7,6,0
10320,2003,7,7,0
10320,2003,7,8,0
10320,2003,7,9,0
10320,2003,7,10,5
10320,2003,7,11,2
10320,2003,7,12,3
10320,2003,7,13,17
10320,2003,7,14,39
10320,2003,7,15,9
10320,2003,7,16,0
10320,2003,7,17,0
10320,2003,7,18,0
10320,2003,7,19,0
10320,2003,7,20,0
10320,2003,7,21,0
10320,2003,7,22,5
10320,2003,7,23,2
10320,2003,7,24,0
10320,2003,7,25,2
10320,2003,7,26,1
10320,2003,7,27,0
10320,2003,7,28,2
10320,2003,7,29,0
10320,2003,7,30,16
10320,2003,7,31,65
10320,2003,8,1,15
10320,2003,8,2,6
10320,2003,8,3,8
10320,2003,8,4,0
10320,2003,8,5,0
10320,2003,8,6,9
10320,2003,8,7,0
10320,2003,8,8,0
10320,2003,8,9,0
10320,2003,8,10,0
10320,2003,8,11,0
10320,2003,8,12,4
10320,2003,8,13,19
10320,2003,8,14,1
10320,2003,8,15,3
10320,2003,8,16,0
10320,2003,8,17,0
10320,2003,8,18,0
10320,2003,8,19,13
10320,2003,8,20,8
10320,2003,8,21,3
10320,2003,8,22,0
10320,2003,8,23,0
10320,2003,8,24,32
10320,2003,8,25,0
10320,2003,8,26,5
10320,2003,8,27,0
10320,2003,8,28,0
10320,2003,8,29,1
10320,2003,8,30,1
10320,2003,8,31,0
10320,2003,9,1,7
10320,2003,9,2,14
10320,2003,9,3,6
10320,2003,9,4,3
10320,2003,9,5,0
10320,2003,9,6,0
10320,2003,9,7,0
10320,2003,9,8,4
10320,2003,9,9,9
10320,2003,9,10,0
10320,2003,9,11,0
10320,2003,9,12,3
10320,2003,9,13,6
10320,2003,9,14,0
10320,2003,9,15,14
10320,2003,9,16,8
10320,2003,9,17,0
10320,2003,9,18,0
10320,2003,9,19,0
10320,2003,9,20,0
10320,2003,9,21,0
10320,2003,9,22,0
10320,2003,9,23,0
10320,2003,9,24,0
10320,2003,9,25,52
10320,2003,9,26,113
10320,2003,9,27,2
10320,2003,9,28,0
10320,2003,9,29,17
10320,2003,9,30,4
10320,2003,10,1,0
10320,2003,10,2,7
10320,2003,10,3,2
10320,2003,10,4,0
10320,2003,10,5,35
10320,2003,10,6,0
10320,2003,10,7,3
10320,2003,10,8,23
10320,2003,10,9,75
10320,2003,10,10,20
10320,2003,10,11,0
10320,2003,10,12,0
10320,2003,10,13,0
10320,2003,10,14,0
10320,2003,10,15,0
10320,2003,10,16,0
10320,2003,10,17,0
10320,2003,10,18,0
10320,2003,10,19,60
10320,2003,10,20,0
10320,2003,10,21,0
10320,2003,10,22,0
10320,2003,10,23,1
10320,2003,10,24,3
10320,2003,10,25,2
10320,2003,10,26,2
10320,2003,10,27,35
10320,2003,10,28,24
10320,2003,10,29,0
10320,2003,10,30,0
10320,2003,10,31,0
10320,2003,11,1,0
10320,2003,11,2,0
10320,2003,11,3,0
10320,2003,11,4,0
10320,2003,11,5,0
10320,2003,11,6,0
10320,2003,11,7,0
10320,2003,11,8,0
10320,2003,11,9,0
10320,2003,11,10,0
10320,2003,11,11,0
10320,2003,11,12,0
10320,2003,11,13,0
10320,2003,11,14,0
10320,2003,11,15,0
10320,2003,11,16,0
10320,2003,11,17,0
10320,2003,11,18,0
10320,2003,11,19,0
10320,2003,11,20,0
10320,2003,11,21,0
10320,2003,11,22,0
10320,2003,11,23,0
10320,2003,11,24,0
10320,2003,11,25,0
10320,2003,11,26,0
10320,2003,11,27,0
10320,2003,11,28,0
10320,2003,11,29,0
10320,2003,11,30,0
10320,2003,12,1,0
10320,2003,12,2,0
10320,2003,12,3,0
10320,2003,12,4,0
10320,2003,12,5,0
10320,2003,12,6,0
10320,2003,12,7,0
10320,2003,12,8,0
10320,2003,12,9,0
10320,2003,12,10,0
10320,2003,12,11,0
10320,2003,12,12,0
10320,2003,12,13,0
10320,2003,12,14,0
10320,2003,12,15,0
10320,2003,12,16,0
10320,2003,12,17,0
10320,2003,12,18,0
10320,2003,12,19,0
10320,2003,12,20,0
10320,2003,12,21,0
10320,2003,12,22,0
10320,2003,12,23,0
10320,2003,12,24,0
10320,2003,12,25,0
10320,2003,12,26,0
10320,2003,12,27,0
10320,2003,12,28,1
10320,2003,12,29,5
10320,2003,12,30,0
10320,2003,12,31,0
10320,2004,1,1,0
10320,2004,1,2,0
10320,2004,1,3,0
10320,2004,1,4,0
10320,2004,1,5,0
10320,2004,1,6,0
10320,2004,1,7,0
10320,2004,1,8,0
10320,2004,1,9,0
10320,2004,1,10,0
10320,2004,1,11,0
10320,2004,1,12,0
10320,2004,1,13,0
10320,2004,1,14,0
10320,2004,1,15,0
10320,2004,1,16,0
10320,2004,1,17,0
10320,2004,1,18,0
10320,2004,1,19,3
10320,2004,1,20,0
10320,2004,1,21,0
10320,2004,1,22,0
10320,2004,1,23,0
10320,2004,1,24,0
10320,2004,1,25,7
10320,2004,1,26,0
10320,2004,1,27,0
10320,2004,1,28,0
10320,2004,1,29,0
10320,2004,1,30,0
10320,2004,1,31,0
10320,2004,2,1,0
10320,2004,2,2,0
10320,2004,2,3,0
10320,2004,2,4,0
10320,2004,2,5,0
10320,2004,2,6,0
10320,2004,2,7,0
10320,2004,2,8,0
10320,2004,2,9,0
10320,2004,2,10,0
10320,2004,2,11,0
10320,2004,2,12,0
10320,2004,2,13,0
10320,2004,2,14,0
10320,2004,2,15,0
10320,2004,2,16,0
10320,2004,2,17,0
10320,2004,2,18,0
10320,2004,2,19,0
10320,2004,2,20,0
10320,2004,2,21,0
10320,2004,2,22,0
10320,2004,2,23,0
10320,2004,2,24,0
10320,2004,2,25,0
10320,2004,2,26,0
10320,2004,2,27,0
10320,2004,2,28,0
10320,2004,2,29,0
10320,2004,3,1,0
10320,2004,3,2,0
10320,2004,3,3,0
10320,2004,3,4,0
10320,2004,3,5,0
10320,2004,3,6,0
10320,2004,3,7,0
10320,2004,3,8,0
10320,2004,3,9,0
10320,2004,3,10,0
10320,2004,3,11,0
10320,2004,3,12,0
10320,2004,3,13,0
10320,2004,3,14,0
10320,2004,3,15,0
10320,2004,3,16,0
10320,2004,3,17,0
10320,2004,3,18,0
10320,2004,3,19,0
10320,2004,3,20,0
10320,2004,3,21,0
10320,2004,3,22,0
10320,2004,3,23,0
10320,2004,3,24,0
10320,2004,3,25,0
10320,2004,3,26,0
10320,2004,3,27,0
10320,2004,3,28,0
10320,2004,3,29,0
10320,2004,3,30,0
10320,2004,3,31,0
10320,2004,4,1,0
10320,2004,4,2,0
10320,2004,4,3,0
10320,2004,4,4,0
10320,2004,4,5,0
10320,2004,4,6,0
10320,2004,4,7,3
10320,2004,4,8,0
10320,2004,4,9,0
10320,2004,4,10,20
10320,2004,4,11,0
10320,2004,4,12,0
10320,2004,4,13,0
10320,2004,4,14,0
10320,2004,4,15,0
10320,2004,4,16,0
10320,2004,4,17,0
10320,2004,4,18,0
10320,2004,4,19,1
10320,2004,4,20,0
10320,2004,4,21,0
10320,2004,4,22,7
10320,2004,4,23,0
10320,2004,4,24,14
10320,2004,4,25,0
10320,2004,4,26,0
10320,2004,4,27,14
10320,2004,4,28,0
10320,2004,4,29,0
10320,2004,4,30,2
10320,2004,5,1,0
10320,2004,5,2,0
10320,2004,5,3,0
10320,2004,5,4,0
10320,2004,5,5,0
10320,2004,5,6,0
10320,2004,5,7,0
10320,2004,5,8,0
10320,2004,5,9,0
10320,2004,5,10,0
10320,2004,5,11,0
10320,2004,5,12,0
10320,2004,5,13,0
10320,2004,5,14,0
10320,2004,5,15,0
10320,2004,5,16,0
10320,2004,5,17,0
10320,2004,5,18,0
10320,2004,5,19,0
10320,2004,5,20,25
10320,2004,5,21,1
10320,2004,5,22,6
10320,2004,5,23,31
10320,2004,5,24,3
10320,2004,5,25,0
10320,2004,5,26,0
10320,2004,5,27,0
10320,2004,5,28,10
10320,2004,5,29,0
10320,2004,5,30,0
10320,2004,5,31,16
10320,2004,6,1,3
10320,2004,6,2,2
10320,2004,6,3,0
10320,2004,6,4,0
10320,2004,6,5,0
10320,2004,6,6,0
10320,2004,6,7,2
10320,2004,6,8,0
10320,2004,6,9,37
10320,2004,6,10,0
10320,2004,6,11,0
10320,2004,6,12,1
10320,2004,6,13,0
10320,2004,6,14,5
10320,2004,6,15,28
10320,2004,6,16,9
10320,2004,6,17,0
10320,2004,6,18,44
10320,2004,6,19,0
10320,2004,6,20,37
10320,2004,6,21,35
10320,2004,6,22,247
10320,2004,6,23,6
10320,2004,6,24,19
10320,2004,6,25,29
10320,2004,6,26,3
10320,2004,6,27,0
10320,2004,6,28,0
10320,2004,6,29,0
10320,2004,6,30,0
10320,2004,7,1,0
10320,2004,7,2,0
10320,2004,7,3,0
10320,2004,7,4,3
10320,2004,7,5,0
10320,2004,7,6,5
10320,2004,7,7,50
10320,2004,7,8,2
10320,2004,7,9,30
10320,2004,7,10,17
10320,2004,7,11,18
10320,2004,7,12,1
10320,2004,7,13,0
10320,2004,7,14,0
10320,2004,7,15,1
10320,2004,7,16,3
10320,2004,7,17,5
10320,2004,7,18,46
10320,2004,7,19,14
10320,2004,7,20,10
10320,2004,7,21,40
10320,2004,7,22,40
10320,2004,7,23,38
10320,2004,7,24,0
10320,2004,7,25,1
10320,2004,7,26,1
10320,2004,7,27,1
10320,2004,7,28,1
10320,2004,7,29,1
10320,2004,7,30,0
10320,2004,7,31,11
10320,2004,8,1,0
10320,2004,8,2,0
10320,2004,8,3,0
10320,2004,8,4,1
10320,2004,8,5,6
10320,2004,8,6,1
10320,2004,8,7,6
10320,2004,8,8,1
10320,2004,8,9,8
10320,2004,8,10,0
10320,2004,8,11,13
10320,2004,8,12,13
10320,2004,8,13,58
10320,2004,8,14,13
10320,2004,8,15,13
10320,2004,8,16,0
10320,2004,8,17,0
10320,2004,8,18,0
10320,2004,8,19,2
10320,2004,8,20,5
10320,2004,8,21,1
10320,2004,8,22,1
10320,2004,8,23,0
10320,2004,8,24,8
10320,2004,8,25,17
10320,2004,8,26,33
10320,2004,8,27,23
10320,2004,8,28,46
10320,2004,8,29,4
10320,2004,8,30,1
10320,2004,8,31,1
10320,2004,9,1,0
10320,2004,9,2,0
10320,2004,9,3,6
10320,2004,9,4,50
10320,2004,9,5,0
10320,2004,9,6,0
10320,2004,9,7,1
10320,2004,9,8,0
10320,2004,9,9,0
10320,2004,9,10,0
10320,2004,9,11,7
10320,2004,9,12,5
10320,2004,9,13,0
10320,2004,9,14,51
10320,2004,9,15,86
10320,2004,9,16,24
10320,2004,9,17,72
10320,2004,9,18,4
10320,2004,9,19,0
10320,2004,9,20,13
10320,2004,9,21,0
10320,2004,9,22,1
10320,2004,9,23,1
10320,2004,9,24,0
10320,2004,9,25,3
10320,2004,9,26,0
10320,2004,9,27,6
10320,2004,9,28,5
10320,2004,9,29,14
10320,2004,9,30,0
10320,2004,10,1,0
10320,2004,10,2,1
10320,2004,10,3,0
10320,2004,10,4,0
10320,2004,10,5,11
10320,2004,10,6,22
10320,2004,10,7,89
10320,2004,10,8,30
10320,2004,10,9,0
10320,2004,10,10,0
10320,2004,10,11,0
10320,2004,10,12,0
10320,2004,10,13,0
10320,2004,10,14,0
10320,2004,10,15,0
10320,2004,10,16,0
10320,2004,10,17,0
10320,2004,10,18,0
10320,2004,10,19,0
10320,2004,10,20,0
10320,2004,10,21,0
10320,2004,10,22,0
10320,2004,10,23,0
10320,2004,10,24,0
10320,2004,10,25,0
10320,2004,10,26,0
10320,2004,10,27,0
10320,2004,10,28,0
10320,2004,10,29,0
10320,2004,10,30,0
10320,2004,10,31,0
10320,2004,11,1,0
10320,2004,11,2,0
10320,2004,11,3,0
10320,2004,11,4,0
10320,2004,11,5,0
10320,2004,11,6,0
10320,2004,11,7,0
10320,2004,11,8,0
10320,2004,11,9,0
10320,2004,11,10,0
10320,2004,11,11,0
10320,2004,11,12,0
10320,2004,11,13,0
10320,2004,11,14,0
10320,2004,11,15,0
10320,2004,11,16,0
10320,2004,11,17,0
10320,2004,11,18,0
10320,2004,11,19,0
10320,2004,11,20,0
10320,2004,11,21,0
10320,2004,11,22,0
10320,2004,11,23,0
10320,2004,11,24,0
10320,2004,11,25,0
10320,2004,11,26,0
10320,2004,11,27,0
10320,2004,11,28,0
10320,2004,11,29,0
10320,2004,11,30,0
10320,2004,12,1,0
10320,2004,12,2,0
10320,2004,12,3,0
10320,2004,12,4,0
10320,2004,12,5,0
10320,2004,12,6,0
10320,2004,12,7,0
10320,2004,12,8,0
10320,2004,12,9,0
10320,2004,12,10,0
10320,2004,12,11,0
10320,2004,12,12,0
10320,2004,12,13,0
10320,2004,12,14,0
10320,2004,12,15,0
10320,2004,12,16,0
10320,2004,12,17,0
10320,2004,12,18,0
10320,2004,12,19,0
10320,2004,12,20,0
10320,2004,12,21,0
10320,2004,12,22,0
10320,2004,12,23,0
10320,2004,12,24,0
10320,2004,12,25,0
10320,2004,12,26,0
10320,2004,12,27,0
10320,2004,12,28,0
10320,2004,12,29,0
10320,2004,12,30,0
10320,2004,12,31,0
10320,2005,1,1,0
10320,2005,1,2,0
10320,2005,1,3,0
10320,2005,1,4,0
10320,2005,1,5,0
10320,2005,1,6,0
10320,2005,1,7,0
10320,2005,1,8,0
10320,2005,1,9,0
10320,2005,1,10,0
10320,2005,1,11,0
10320,2005,1,12,1
10320,2005,1,13,0
10320,2005,1,14,0
10320,2005,1,15,0
10320,2005,1,16,0
10320,2005,1,17,0
10320,2005,1,18,1
10320,2005,1,19,7
10320,2005,1,20,0
10320,2005,1,21,0
10320,2005,1,22,0
10320,2005,1,23,0
10320,2005,1,24,1
10320,2005,1,25,0
10320,2005,1,26,0
10320,2005,1,27,0
10320,2005,1,28,0
10320,2005,1,29,4
10320,2005,1,30,0
10320,2005,1,31,0
10320,2005,2,1,0
10320,2005,2,2,1
10320,2005,2,3,0
10320,2005,2,4,0
10320,2005,2,5,0
10320,2005,2,6,0
10320,2005,2,7,0
10320,2005,2,8,0
10320,2005,2,9,0
10320,2005,2,10,0
10320,2005,2,11,0
10320,2005,2,12,0
10320,2005,2,13,0
10320,2005,2,14,0
10320,2005,2,15,0
10320,2005,2,16,0
10320,2005,2,17,0
10320,2005,2,18,0
10320,2005,2,19,0
10320,2005,2,20,0
10320,2005,2,21,0
10320,2005,2,22,0
10320,2005,2,23,0
10320,2005,2,24,0
10320,2005,2,25,0
10320,2005,2,26,0
10320,2005,2,27,0
10320,2005,2,28,0
10320,2005,3,1,0
10320,2005,3,2,0
10320,2005,3,3,0
10320,2005,3,4,0
10320,2005,3,5,0
10320,2005,3,6,0
10320,2005,3,7,0
10320,2005,3,8,0
10320,2005,3,9,0
10320,2005,3,10,0
10320,2005,3,11,2
10320,2005,3,12,1
10320,2005,3,13,0
10320,2005,3,14,0
10320,2005,3,15,0
10320,2005,3,16,0
10320,2005,3,17,0
10320,2005,3,18,17
10320,2005,3,19,8
10320,2005,3,20,0
10320,2005,3,21,0
10320,2005,3,22,0
10320,2005,3,23,0
10320,2005,3,24,4
10320,2005,3,25,17
10320,2005,3,26,2
10320,2005,3,27,0
10320,2005,3,28,0
10320,2005,3,29,2
10320,2005,3,30,0
10320,2005,3,31,51
10320,2005,4,1,0
10320,2005,4,2,0
10320,2005,4,3,0
10320,2005,4,4,0
10320,2005,4,5,0
10320,2005,4,6,0
10320,2005,4,7,0
10320,2005,4,8,0
10320,2005,4,9,0
10320,2005,4,10,8
10320,2005,4,11,1
10320,2005,4,12,0
10320,2005,4,13,0
10320,2005,4,14,0
10320,2005,4,15,0
10320,2005,4,16,0
10320,2005,4,17,0
10320,2005,4,18,0
10320,2005,4,19,0
10320,2005,4,20,0
10320,2005,4,21,0
10320,2005,4,22,0
10320,2005,4,23,0
10320,2005,4,24,0
10320,2005,4,25,0
10320,2005,4,26,0
10320,2005,4,27,1
10320,2005,4,28,0
10320,2005,4,29,0
10320,2005,4,30,17
10320,2005,5,1,38
10320,2005,5,2,0
10320,2005,5,3,0
10320,2005,5,4,1
10320,2005,5,5,0
10320,2005,5,6,33
10320,2005,5,7,0
10320,2005,5,8,2
10320,2005,5,9,0
10320,2005,5,10,0
10320,2005,5,11,0
10320,2005,5,12,0
10320,2005,5,13,2
10320,2005,5,14,0
10320,2005,5,15,0
10320,2005,5,16,0
10320,2005,5,17,0
10320,2005,5,18,30
10320,2005,5,19,0
10320,2005,5,20,0
10320,2005,5,21,2
10320,2005,5,22,0
10320,2005,5,23,0
10320,2005,5,24,0
10320,2005,5,25,0
10320,2005,5,26,0
10320,2005,5,27,0
10320,2005,5,28,0
10320,2005,5,29,0
10320,2005,5,30,0
10320,2005,5,31,0
10320,2005,6,1,0
10320,2005,6,2,0
10320,2005,6,3,0
10320,2005,6,4,0
10320,2005,6,5,24
10320,2005,6,6,0
10320,2005,6,7,0
10320,2005,6,8,2
10320,2005,6,9,0
10320,2005,6,10,0
10320,2005,6,11,0
10320,2005,6,12,0
10320,2005,6,13,0
10320,2005,6,14,0
10320,2005,6,15,3
10320,2005,6,16,0
10320,2005,6,17,0
10320,2005,6,18,0
10320,2005,6,19,0
10320,2005,6,20,0
10320,2005,6,21,0
10320,2005,6,22,4
10320,2005,6,23,0
10320,2005,6,24,26
10320,2005,6,25,2
10320,2005,6,26,0
10320,2005,6,27,10
10320,2005,6,28,0
10320,2005,6,29,4
10320,2005,6,30,17
10320,2005,7,1,5
10320,2005,7,2,48
10320,2005,7,3,27
10320,2005,7,4,9
10320,2005,7,5,39
10320,2005,7,6,2
10320,2005,7,7,0
10320,2005,7,8,0
10320,2005,7,9,1
10320,2005,7,10,4
10320,2005,7,11,7
10320,2005,7,12,5
10320,2005,7,13,151
10320,2005,7,14,58
10320,2005,7,15,17
10320,2005,7,16,1
10320,2005,7,17,0
10320,2005,7,18,0
10320,2005,7,19,37
10320,2005,7,20,54
10320,2005,7,21,4
10320,2005,7,22,0
10320,2005,7,23,0
10320,2005,7,24,14
10320,2005,7,25,2
10320,2005,7,26,0
10320,2005,7,27,3
10320,2005,7,28,4
10320,2005,7,29,0
10320,2005,7,30,0
10320,2005,7,31,0
10320,2005,8,1,0
10320,2005,8,2,0
10320,2005,8,3,13
10320,2005,8,4,1
10320,2005,8,5,1
10320,2005,8,6,5
10320,2005,8,7,0
10320,2005,8,8,3
10320,2005,8,9,1
10320,2005,8,10,9
10320,2005,8,11,34
10320,2005,8,12,0
10320,2005,8,13,0
10320,2005,8,14,0
10320,2005,8,15,15
10320,2005,8,16,0
10320,2005,8,17,7
10320,2005,8,18,0
10320,2005,8,19,24
10320,2005,8,20,0
10320,2005,8,21,3
10320,2005,8,22,7
10320,2005,8,23,32
10320,2005,8,24,2
10320,2005,8,25,1
10320,2005,8,26,0
10320,2005,8,27,0
10320,2005,8,28,0
10320,2005,8,29,0
10320,2005,8,30,3
10320,2005,8,31,0
10320,2005,9,1,0
10320,2005,9,2,0
10320,2005,9,3,0
10320,2005,9,4,2
10320,2005,9,5,0
10320,2005,9,6,0
10320,2005,9,7,0
10320,2005,9,8,28
10320,2005,9,9,2
10320,2005,9,10,0
10320,2005,9,11,13
10320,2005,9,12,0
10320,2005,9,13,1
10320,2005,9,14,11
10320,2005,9,15,0
10320,2005,9,16,0
10320,2005,9,17,12
10320,2005,9,18,0
10320,2005,9,19,0
10320,2005,9,20,4
10320,2005,9,21,6
10320,2005,9,22,10
10320,2005,9,23,12
10320,2005,9,24,26
10320,2005,9,25,4
10320,2005,9,26,0
10320,2005,9,27,0
10320,2005,9,28,0
10320,2005,9,29,0
10320,2005,9,30,0
10320,2005,10,1,0
10320,2005,10,2,2
10320,2005,10,3,15
10320,2005,10,4,79
10320,2005,10,5,0
10320,2005,10,6,0
10320,2005,10,7,0
10320,2005,10,8,0
10320,2005,10,9,0
10320,2005,10,10,0
10320,2005,10,11,0
10320,2005,10,12,0
10320,2005,10,13,0
10320,2005,10,14,0
10320,2005,10,15,0
10320,2005,10,16,0
10320,2005,10,17,0
10320,2005,10,18,11
10320,2005,10,19,28
10320,2005,10,20,10
10320,2005,10,21,26
10320,2005,10,22,26
10320,2005,10,23,74
10320,2005,10,24,4
10320,2005,10,25,0
10320,2005,10,26,0
10320,2005,10,27,0
10320,2005,10,28,0
10320,2005,10,29,0
10320,2005,10,30,0
10320,2005,10,31,0
10320,2005,11,1,0
10320,2005,11,2,0
10320,2005,11,3,0
10320,2005,11,4,0
10320,2005,11,5,0
10320,2005,11,6,0
10320,2005,11,7,0
10320,2005,11,8,0
10320,2005,11,9,0
10320,2005,11,10,0
10320,2005,11,11,0
10320,2005,11,12,0
10320,2005,11,13,0
10320,2005,11,14,0
10320,2005,11,15,0
10320,2005,11,16,0
10320,2005,11,17,0
10320,2005,11,18,0
10320,2005,11,19,0
10320,2005,11,20,0
10320,2005,11,21,0
10320,2005,11,22,0
10320,2005,11,23,0
10320,2005,11,24,0
10320,2005,11,25,0
10320,2005,11,26,0
10320,2005,11,27,0
10320,2005,11,28,0
10320,2005,11,29,0
10320,2005,11,30,0
10320,2005,12,1,0
10320,2005,12,2,0
10320,2005,12,3,0
10320,2005,12,4,0
10320,2005,12,5,0
10320,2005,12,6,0
10320,2005,12,7,0
10320,2005,12,8,0
10320,2005,12,9,0
10320,2005,12,10,0
10320,2005,12,11,0
10320,2005,12,12,0
10320,2005,12,13,0
10320,2005,12,14,0
10320,2005,12,15,0
10320,2005,12,16,0
10320,2005,12,17,0
10320,2005,12,18,0
10320,2005,12,19,0
10320,2005,12,20,0
10320,2005,12,21,0
10320,2005,12,22,0
10320,2005,12,23,0
10320,2005,12,24,0
10320,2005,12,25,0
10320,2005,12,26,0
10320,2005,12,27,0
10320,2005,12,28,0
10320,2005,12,29,0
10320,2005,12,30,0
10320,2005,12,31,0
10320,2006,1,1,0
10320,2006,1,2,0
10320,2006,1,3,0
10320,2006,1,4,0
10320,2006,1,5,0
10320,2006,1,6,0
10320,2006,1,7,0
10320,2006,1,8,0
10320,2006,1,9,0
10320,2006,1,10,0
10320,2006,1,11,0
10320,2006,1,12,0
10320,2006,1,13,0
10320,2006,1,14,0
10320,2006,1,15,0
10320,2006,1,16,0
10320,2006,1,17,0
10320,2006,1,18,0
10320,2006,1,19,0
10320,2006,1,20,0
10320,2006,1,21,0
10320,2006,1,22,0
10320,2006,1,23,0
10320,2006,1,24,0
10320,2006,1,25,0
10320,2006,1,26,0
10320,2006,1,27,0
10320,2006,1,28,0
10320,2006,1,29,0
10320,2006,1,30,0
10320,2006,1,31,0
10320,2006,2,1,0
10320,2006,2,2,0
10320,2006,2,3,0
10320,2006,2,4,0
10320,2006,2,5,0
10320,2006,2,6,0
10320,2006,2,7,0
10320,2006,2,8,0
10320,2006,2,9,0
10320,2006,2,10,0
10320,2006,2,11,0
10320,2006,2,12,0
10320,2006,2,13,0
10320,2006,2,14,0
10320,2006,2,15,0
10320,2006,2,16,0
10320,2006,2,17,0
10320,2006,2,18,0
10320,2006,2,19,0
10320,2006,2,20,0
10320,2006,2,21,0
10320,2006,2,22,0
10320,2006,2,23,0
10320,2006,2,24,0
10320,2006,2,25,0
10320,2006,2,26,0
10320,2006,2,27,0
10320,2006,2,28,0
10320,2006,3,1,0
10320,2006,3,2,0
10320,2006,3,3,0
10320,2006,3,4,0
10320,2006,3,5,0
10320,2006,3,6,0
10320,2006,3,7,0
10320,2006,3,8,0
10320,2006,3,9,0
10320,2006,3,10,0
10320,2006,3,11,0
10320,2006,3,12,6
10320,2006,3,13,0
10320,2006,3,14,0
10320,2006,3,15,0
10320,2006,3,16,1
10320,2006,3,17,0
10320,2006,3,18,0
10320,2006,3,19,0
10320,2006,3,20,0
10320,2006,3,21,0
10320,2006,3,22,0
10320,2006,3,23,0
10320,2006,3,24,0
10320,2006,3,25,0
10320,2006,3,26,0
10320,2006,3,27,0
10320,2006,3,28,0
10320,2006,3,29,0
10320,2006,3,30,0
10320,2006,3,31,0
10320,2006,4,1,0
10320,2006,4,2,0
10320,2006,4,3,0
10320,2006,4,4,0
10320,2006,4,5,0
10320,2006,4,6,0
10320,2006,4,7,0
10320,2006,4,8,0
10320,2006,4,9,2
10320,2006,4,10,0
10320,2006,4,11,0
10320,2006,4,12,0
10320,2006,4,13,0
10320,2006,4,14,0
10320,2006,4,15,0
10320,2006,4,16,0
10320,2006,4,17,0
10320,2006,4,18,5
10320,2006,4,19,23
10320,2006,4,20,0
10320,2006,4,21,0
10320,2006,4,22,0
10320,2006,4,23,6
10320,2006,4,24,0
10320,2006,4,25,0
10320,2006,4,26,0
10320,2006,4,27,0
10320,2006,4,28,0
10320,2006,4,29,0
10320,2006,4,30,0
10320,2006,5,1,0
10320,2006,5,2,0
10320,2006,5,3,17
10320,2006,5,4,0
10320,2006,5,5,17
10320,2006,5,6,3
10320,2006,5,7,4
10320,2006,5,8,13
10320,2006,5,9,0
10320,2006,5,10,0
10320,2006,5,11,41
10320,2006,5,12,0
10320,2006,5,13,2
10320,2006,5,14,0
10320,2006,5,15,0
10320,2006,5,16,0
10320,2006,5,17,0
10320,2006,5,18,0
10320,2006,5,19,0
10320,2006,5,20,0
10320,2006,5,21,0
10320,2006,5,22,0
10320,2006,5,23,8
10320,2006,5,24,1
10320,2006,5,25,0
10320,2006,5,26,0
10320,2006,5,27,0
10320,2006,5,28,15
10320,2006,5,29,30
10320,2006,5,30,30
10320,2006,5,31,8
10320,2006,6,1,11
10320,2006,6,2,52
10320,2006,6,3,7
10320,2006,6,4,24
10320,2006,6,5,0
10320,2006,6,6,13
10320,2006,6,7,12
10320,2006,6,8,4
10320,2006,6,9,1
10320,2006,6,10,0
10320,2006,6,11,0
10320,2006,6,12,0
10320,2006,6,13,0
10320,2006,6,14,0
10320,2006,6,15,37
10320,2006,6,16,0
10320,2006,6,17,7
10320,2006,6,18,0
10320,2006,6,19,0
10320,2006,6,20,0
10320,2006,6,21,0
10320,2006,6,22,14
10320,2006,6,23,0
10320,2006,6,24,6
10320,2006,6,25,0
10320,2006,6,26,0
10320,2006,6,27,0
10320,2006,6,28,0
10320,2006,6,29,0
10320,2006,6,30,0
10320,2006,7,1,1
10320,2006,7,2,1
10320,2006,7,3,0
10320,2006,7,4,2
10320,2006,7,5,4
10320,2006,7,6,0
10320,2006,7,7,13
10320,2006,7,8,26
10320,2006,7,9,8
10320,2006,7,10,10
10320,2006,7,11,9
10320,2006,7,12,13
10320,2006,7,13,6
10320,2006,7,14,0
10320,2006,7,15,1
10320,2006,7,16,0
10320,2006,7,17,0
10320,2006,7,18,0
10320,2006,7,19,0
10320,2006,7,20,2
10320,2006,7,21,5
10320,2006,7,22,6
10320,2006,7,23,0
10320,2006,7,24,0
10320,2006,7,25,5
10320,2006,7,26,1
10320,2006,7,27,1
10320,2006,7,28,8
10320,2006,7,29,4
10320,2006,7,30,1
10320,2006,7,31,3
10320,2006,8,1,0
10320,2006,8,2,6
10320,2006,8,3,1
10320,2006,8,4,0
10320,2006,8,5,18
10320,2006,8,6,1
10320,2006,8,7,1
10320,2006,8,8,1
10320,2006,8,9,3
10320,2006,8,10,57
10320,2006,8,11,2
10320,2006,8,12,3
10320,2006,8,13,0
10320,2006,8,14,0
10320,2006,8,15,5
10320,2006,8,16,0
10320,2006,8,17,0
10320,2006,8,18,8
10320,2006,8,19,1
10320,2006,8,20,0
10320,2006,8,21,1
10320,2006,8,22,9
10320,2006,8,23,14
10320,2006,8,24,33
10320,2006,8,25,3
10320,2006,8,26,0
10320,2006,8,27,5
10320,2006,8,28,29
10320,2006,8,29,36
10320,2006,8,30,8
10320,2006,8,31,2
10320,2006,9,1,33
10320,2006,9,2,0
10320,2006,9,3,11
10320,2006,9,4,0
10320,2006,9,5,2
10320,2006,9,6,2
10320,2006,9,7,0
